,Ferm Number,Ferm Age,Side Product 1,Upstream Intermediate,Amino Acid 1,Amino Acid 2,Cell Mass,Side Product 2,Downstream Intermediate 1,Side Product 3,Downstream Intermediate 2,Target Product,Side Product 4,Fermenter,Strain,Run Description
254,AF07126,64,235.92794777251032,73.38217322769115,26.408587423289845,26.785850966516147,840.2855900293468,0.0,789.120877663152,291.2932041360612,470.6127809221901,499.65449645153745,391.08332267662246,A01,Strain A,Process A
255,AF07126,69,,106.88039614737178,,,847.5788527749298,,823.835271040808,,539.0503695194557,608.5240317259339,510.010950588796,A01,Strain A,Process A
256,AF07126,75,325.57744622534165,102.73233215907842,88.36938449891063,47.39167406059891,865.4299602246853,42.5321058758609,844.3964633920012,458.25007956219207,595.9973499777451,717.6172601149544,596.5862008614696,A01,Strain A,Process A
257,AF07126,88,,130.05752344819606,,,855.927021863764,,839.6690142145935,,637.172467385189,859.7051114582559,700.936364814785,A01,Strain A,Process A
258,AF07126,93,427.6705476999975,146.59635944898915,258.4955493528801,244.3632901032879,851.4112689354183,36.15820405551608,849.6666872051799,700.1592310000955,635.5591267853497,892.7984072539041,751.3696092136831,A01,Strain A,Process A
259,AF07127,24,32.82399445436366,,12.805545383197437,252.0398510496589,136.20650346107095,0.0,33.32692672226281,70.9452798696726,0.0,2.334654707320155,135.4560468505382,A02,Strain A,Process A
260,AF07127,40,,0.0,,,435.3606106124553,,441.3765085114368,,60.62415368953902,68.36346010346442,426.5148016258722,A02,Strain A,Process A
261,AF07127,45,229.77222302031956,3.6149203520224904,10.58932567329131,487.9685423197875,539.3422442943368,11.228987013687005,577.1256958247848,105.1144826645045,151.13137147465514,129.15350620121657,333.1263821899519,A02,Strain A,Process A
262,AF07127,51,175.660414144109,27.7191132981427,18.057596712685267,231.31095533648627,693.5404132389529,0.0,713.7006801388569,167.8583243909161,302.1165804136327,245.60243826535168,327.28799001047923,A02,Strain A,Process A
263,AF07127,64,233.2655178625585,76.19632226120473,28.804493939040608,15.0770033512221,835.9118116756941,0.0,765.0403594181956,306.7183754279966,458.61117680672317,496.64916541351664,372.63337000987696,A02,Strain A,Process A
264,AF07127,69,,77.67134555160108,,,861.0673026785763,,815.9078925786996,,536.6949933088407,617.1777736571629,495.26091338123535,A02,Strain A,Process A
265,AF07127,75,330.39647195371947,103.44375471788383,101.69442297877488,31.866295700314666,856.0246414020295,0.0,825.9746567971054,458.98429066507595,590.7482493547548,720.7711502486304,594.0287211815986,A02,Strain A,Process A
266,AF07127,88,,159.00975527991798,,,845.9660472451644,,866.5908766601948,,665.6398466982691,910.4190436443946,701.0942732654185,A02,Strain A,Process A
267,AF07127,93,418.63602885007856,174.0280719975374,222.0280476393296,271.16789278373034,853.5754037221698,0.0,847.6031369128284,729.0978527003967,642.5748697390668,916.4895484210667,716.547260585169,A02,Strain A,Process A
268,AF07128,24,31.57230875877622,,18.56905423288761,317.9838690061051,129.67084653061252,0.0,27.54239291696519,70.14257224966696,0.0,2.1884175441144134,149.91834849932417,A03,Strain A,Process A
269,AF07128,40,,48.36456455873877,,,418.2516488119485,,421.9451244813664,,46.862411843425406,58.96433104583731,455.9593854925867,A03,Strain A,Process A
270,AF07128,45,255.69733184659202,16.80399671214251,10.930280463726023,605.9169715976062,532.4693608932797,0.0,581.8045468301036,99.48739665577584,132.71930476578004,118.1266675747342,364.74975351355033,A03,Strain A,Process A
271,AF07128,51,187.0646208011529,35.47314122112669,7.508800287800491,438.9690886946554,666.1775861566136,4.339179723004167,717.9703023017062,164.25745419110171,270.74921887509197,220.97519795718688,371.4540103639968,A03,Strain A,Process A
272,AF07128,64,243.75574345047121,72.6071856115139,19.292870477533953,5.517610642694923,856.7323349817982,0.0,820.7850042901524,311.3378655796099,464.1679679294424,492.8764152679816,332.9127387776105,A03,Strain A,Process A
273,AF07128,69,,119.3036231239229,,,854.632585504428,,849.2056368424726,,532.0586882977425,603.3380457540616,456.2467457023631,A03,Strain A,Process A
274,AF07128,75,366.90333673094773,141.86100868772434,79.01586853684707,58.07261879252404,874.3404832327387,6.659067014019912,865.2438394688321,442.0892791745363,586.1167038071302,719.8387364788116,528.1252495961724,A03,Strain A,Process A
275,AF07128,88,,179.42042256962998,,,858.5271435837268,,895.8975952211138,,637.4907050910101,911.1640978985569,566.6930574838261,A03,Strain A,Process A
276,AF07128,93,397.9116985107504,223.27030763004205,216.77544136255003,266.9570238431046,872.7630912255547,0.0,870.9708613046603,665.7210360303451,605.0641278944222,913.8392018460856,532.805938894056,A03,Strain A,Process A
277,AF07129,24,33.65717842948126,,18.99676417472612,333.17439278316533,130.08459184873652,23.871801704476184,28.684797090853916,18.9870840043478,0.0,1.8294169181065647,156.2031266571549,A04,Strain A,Process A
278,AF07129,40,,3.9191627725161475,,,427.1622038684386,,428.42880250012803,,45.686656902911345,58.262545724236816,441.42002382156784,A04,Strain A,Process A
279,AF07129,45,169.07703463514412,15.231722867033849,13.29006654602193,729.2474936606659,541.7504279267514,0.0,587.1373655848325,114.62081752084742,128.80752230264017,116.90149861755486,335.9574301861775,A04,Strain A,Process A
280,AF07129,51,201.82887424950346,24.518356103119444,19.089484104711072,374.1385318103826,672.8818627320588,0.0,718.1975483461931,168.3639934303219,268.041994920301,221.80355943253963,336.2237795811018,A04,Strain A,Process A
281,AF07129,64,284.7777983002807,109.89509492842686,28.478456373090097,4.713876381303406,849.3303639388425,16.000936004935355,812.881664566738,299.6820177718215,451.1112025137018,491.7904047378657,329.7842921681686,A04,Strain A,Process A
282,AF07129,69,,104.64090053668775,,,861.2580229255287,,841.5851583166041,,522.4806793693417,601.8569277681812,445.37679147311826,A04,Strain A,Process A
283,AF07129,75,353.95080984076816,160.6427001330485,117.86069206390991,61.18141863941776,897.6900448261484,0.0,870.4111145011368,445.9617856261371,588.2407465894183,729.7991951208777,526.9532005267108,A04,Strain A,Process A
284,AF07129,88,,192.15928180341635,,,899.3040040996361,,881.3130606223765,,631.9298302311131,906.4251712278435,550.0289149664302,A04,Strain A,Process A
285,AF07129,93,385.06685775397165,178.11271150728098,279.66221926679276,304.75058882344325,894.2502540639821,0.0,857.8677031301315,672.2061143211413,600.5600595814316,911.4310792642204,521.3395507421653,A04,Strain A,Process A
286,AF07130,24,34.71741881639885,,22.738527052866147,288.49473218383486,128.74240331867975,0.0,29.328835688216447,73.35421940827052,0.0,2.3813605457178766,159.3911009989957,A05,Strain A,Process A
287,AF07130,40,,3.6092933097929407,,,430.79386862127944,,422.83037985794215,,50.44674028166034,61.151741502834334,391.42796725385506,A05,Strain A,Process A
288,AF07130,45,178.84599685777678,88.20967293821595,9.255421186596744,687.5277551236695,530.3961795699548,0.0,588.3351741544012,118.82939893629214,140.38707364975932,124.00098577735015,365.5249583078917,A05,Strain A,Process A
289,AF07130,51,376.8632494419019,20.954815108155955,6.408198960185609,384.2302605798354,672.1076045492115,0.0,720.4340932541895,185.50478679198312,282.5360595461763,231.94091589141865,367.82412368011364,A05,Strain A,Process A
290,AF07130,64,270.97728158926265,69.3519330361216,22.59495645805132,32.138385864597645,836.9522962224188,14.590181281476658,812.5929269575673,318.005950239113,466.75132831631043,501.47986971499574,351.55558154871613,A05,Strain A,Process A
291,AF07130,69,,117.0687853582096,,,855.7362054715013,,843.9435085921446,,535.8183118888167,613.2478454027209,479.3701643810386,A05,Strain A,Process A
292,AF07130,75,345.1491871948703,133.56451052023957,85.49085480039359,49.814472219541,869.3212173150013,0.0,879.7600638818014,464.58989354925205,603.4148856627039,744.5718866274019,571.5422173785713,A05,Strain A,Process A
293,AF07130,88,,198.52105456046837,,,867.4132136345588,,876.475844043011,,633.6787861605379,900.3014068934215,583.3908068301297,A05,Strain A,Process A
294,AF07130,93,420.3228075696112,218.6879300569752,259.0137917069279,305.30835269612834,840.0049098205064,0.0,868.3667679252561,698.2437678948297,613.6181470703592,918.4322442873254,570.9021600461941,A05,Strain A,Process A
295,AF07131,24,37.898272233281574,,14.958985775916744,292.1517029714241,133.9148094864655,0.0,31.432225323937192,18.707170086108416,0.0,2.47249130467876,144.87613264833593,A06,Strain A,Process A
296,AF07131,40,,4.649056451347239,,,429.5681761587193,,433.14996614864566,,50.5693581628471,61.456358235673726,454.76669222822443,A06,Strain A,Process A
297,AF07131,45,277.03611732486894,11.08406140276765,9.865546827266803,715.1259603116674,540.6988225724832,0.0,591.2343526593304,113.1784949125509,134.2991616587024,120.15118462541605,355.3918665363711,A06,Strain A,Process A
298,AF07131,51,194.61933037353236,29.556441951888214,6.462032466708742,425.01039135177854,678.0088113971934,0.0,734.0008804699444,173.21366753185552,276.77428832065857,226.17127411871112,369.93685844236273,A06,Strain A,Process A
299,AF07131,64,530.8843716579674,94.27339047675012,25.36469235923837,20.437812970892978,843.9982411817924,0.0,828.4316663209833,306.66621887945513,463.2417822134149,491.2662201284691,335.83000356581545,A06,Strain A,Process A
300,AF07131,69,,103.76673924751249,,,873.9876940412662,,870.0759358836381,,536.6448426659459,606.6210724828403,464.05662357863844,A06,Strain A,Process A
301,AF07131,75,347.2345927309295,144.27998128052405,89.45258129208739,62.69574889189147,880.4513189053407,0.0,912.0012318148925,437.34280936365707,606.2945960992965,740.4849437280972,557.1333549522717,A06,Strain A,Process A
302,AF07131,88,,185.66291888213033,,,866.4903788990529,,915.8736383058728,,640.5207205592664,902.5776585725315,590.9643894184753,A06,Strain A,Process A
303,AF07131,93,394.76254323977355,217.36967558297218,262.7250771210854,309.4849356771013,859.8892662414268,0.0,896.2560439327476,660.6852956808258,612.8341576704482,910.3971394624405,596.3806318171125,A06,Strain A,Process A
304,AF07220,0,,,,,,,,,,,,C01,Strain A,Process A
305,AF07220,24,5.301982929838123,,0.0,384.71213740218764,162.15947494405145,0.0,42.182977820761266,0.0,,0.0,118.70336561480202,C01,Strain A,Process A
306,AF07220,40,,,,,466.41724436644574,,499.3933534809123,,46.099484538354076,46.069915711697334,306.31437398988567,C01,Strain A,Process A
307,AF07220,45,116.31112114433476,,0.0,771.3627250540204,596.8265958438947,0.0,664.5141726278979,135.79471301904002,104.9281600119868,109.35409322734881,349.1726391530032,C01,Strain A,Process A
308,AF07220,51,305.8572591513261,26.396646614034893,0.0,472.91971203600144,727.1815611242208,0.0,777.6880337043201,182.28048431385406,215.381381390204,224.22027130692155,0.0,C01,Strain A,Process A
309,AF07220,64,205.49153674782175,28.966252226241373,0.0,62.94975938274092,876.1418297157593,0.0,821.4084122196138,214.99743855053413,356.1854075437496,487.83528816021317,0.0,C01,Strain A,Process A
310,AF07220,69,,30.00433545087213,,,912.8800744292895,,836.0929325984265,,403.84458882789403,589.8692029074132,15.266074866412856,C01,Strain A,Process A
311,AF07220,75,247.65051545686512,18.609754174031238,0.0,102.2397503863192,916.1057495856938,0.0,853.55622703132,305.2594420464728,447.3283691933444,706.4728759801566,70.88041599143857,C01,Strain A,Process A
312,AF07220,88,,49.71586911380657,,,901.0599699962536,,828.9686513275793,,442.4696914721872,828.118656944935,138.94794476783136,C01,Strain A,Process A
313,AF07220,93,303.93220277145,50.775645993660554,176.742370123182,542.8141832421292,910.5894124143466,0.0,794.6232941204767,472.716485126268,421.2785916688823,811.8144113646385,103.17548307634293,C01,Strain A,Process A
314,AF08061,0,,,,,,,,,,,,V07,Strain A,Process A
315,AF08061,24,28.693024401255975,,59.140753996027655,311.34624995160414,131.95254780264702,0.0,20.21722887024003,0.0,,,0.0,V07,Strain A,Process A
316,AF08061,40,,,,,388.0425359671594,,412.51893872006053,,9.285475263276185,44.48316428823015,71.47194855449173,V07,Strain A,Process A
317,AF08061,45,268.954446884342,,5.748994565196082,801.7559644931868,554.6587049803592,0.0,640.2944305379012,107.42467446136263,79.05017561538834,104.52795997496682,124.43357435685476,V07,Strain A,Process A
318,AF08061,51,380.24300923740657,,2.5410520751077725,646.3088651716085,700.0062173967248,0.0,790.5711363802321,189.23653879676377,206.42991763484045,212.00880875042648,115.03053202228875,V07,Strain A,Process A
319,AF08061,64,531.8944208435661,,19.2131942217199,113.4356268172228,889.615889871316,0.0,909.6744703512098,262.03891377484086,390.97306055535887,491.52226426352325,37.97082621734191,V07,Strain A,Process A
320,AF08061,69,,,,,893.7533430525561,,961.564920649227,,473.04827476793946,631.6423057191937,68.92606977737876,V07,Strain A,Process A
321,AF08061,75,672.49522851807,,43.249974017005876,125.93691811626695,910.8667916342042,23.079615755458878,956.8978100696652,337.0172360760833,502.6892437594473,739.1903084961805,89.82316261209732,V07,Strain A,Process A
322,AF08061,88,,,,,938.3714971459266,,942.4505405120935,,478.34238463809714,875.8699965104885,136.55820680944186,V07,Strain A,Process A
323,AF08061,93,737.0978444531095,,234.4648688505732,791.8873174837639,892.6540816728772,0.0,938.219697706972,493.5860345830328,460.4188621650564,907.2633999873331,184.15199277584117,V07,Strain A,Process A
324,AF08062,0,,,,,,,,,,,,V08,Strain A,Process A
325,AF08062,24,0.0,,0.7804444838269358,283.6244190492435,140.02119042636278,2.8307887464008723,29.220077442179026,0.0,,,0.0,V08,Strain A,Process A
326,AF08062,40,,,,,405.1581317940683,,395.44638846775297,,15.368510273243148,47.19000700904102,80.22034295550674,V08,Strain A,Process A
327,AF08062,45,287.1730936304992,,3.34178763361487,749.214530371859,532.1000026600203,6.7178392959681394,609.9425413397499,105.78867322248468,78.91552980614,99.21637417549852,143.49140036164437,V08,Strain A,Process A
328,AF08062,51,391.18986051538843,,2.7897269725676885,638.1082761905628,668.8353630142452,0.0,793.1810565812897,208.58801497528376,207.3397390227529,207.2378728477395,163.93093403852393,V08,Strain A,Process A
329,AF08062,64,530.7482390552352,,11.538394722065203,75.05327110357317,835.2850724470936,0.0,929.1183882465816,306.76187475711544,409.99654792001166,489.35398801594573,54.533718342476284,V08,Strain A,Process A
330,AF08062,69,,,,,864.3827455062483,,958.8218513746403,,479.8007782604161,618.1262069033363,71.42331467208682,V08,Strain A,Process A
331,AF08062,75,633.7083820742778,,29.42037082422521,101.41560869353961,859.1027976041871,,955.4210951027796,377.54848229454694,509.65142805938757,724.5958373791923,88.85244463493163,V08,Strain A,Process A
332,AF08062,88,,,,,890.0263021520204,,929.4555380654482,,482.4134005338238,862.2888835860493,150.38674040383188,V08,Strain A,Process A
333,AF08062,93,687.5946030377864,,257.4568478716353,779.4266162410302,874.9294694028767,0.0,919.3007516475958,536.4433221333222,460.1310615219413,887.5471396868319,187.98356407840254,V08,Strain A,Process A
334,AF08063,0,,,,,,,,,,,,V09,Strain A,Process A
335,AF08063,24,34.32549373721619,,3.9336383170837323,191.61138241524574,136.77000471432504,0.0,33.93602918469004,0.0,,,0.0,V09,Strain A,Process A
336,AF08063,40,,,,,442.3233578300902,,494.24235635675876,,43.06487119334733,69.13796017617621,93.7090373127456,V09,Strain A,Process A
337,AF08063,45,315.30836200783045,,2.6106810705246923,555.8346406899823,575.1264390949907,0.0,668.1868059186127,120.42631474856482,133.21845790445522,139.74100548754743,130.23197440992737,V09,Strain A,Process A
338,AF08063,51,409.6739430340924,,3.232369822183426,207.51542883052528,719.4534651891483,21.300385008444803,775.6531092230281,177.0954282524944,270.5717672739879,261.1371991470268,99.69239276693752,V09,Strain A,Process A
339,AF08063,64,570.8744068426586,,24.40622600192265,57.33872381175659,859.7029366303057,,856.7813108290736,278.66224636719295,425.6408455980104,544.8420065027186,102.1804503402364,V09,Strain A,Process A
340,AF08063,69,,,,,878.452457906782,,894.9426535370606,,507.44189121100436,663.6736796407287,147.55122750033715,V09,Strain A,Process A
341,AF08063,75,667.7390814583747,,48.15035162847775,121.20218766427452,862.680076159905,,893.0566973302124,390.7453578059706,540.6212862596934,765.7625034464909,143.06556255867557,V09,Strain A,Process A
342,AF08063,88,,,,,898.9412478443421,,887.8192400907151,,517.6605180470335,899.9752812644081,135.3143264165824,V09,Strain A,Process A
343,AF08063,93,722.457375901565,,229.35882897917867,668.7075584870003,887.6003636856599,42.40704017989683,893.3739987629782,563.7488532116205,506.49226073046015,934.3980004127021,157.2190741886024,V09,Strain A,Process A
344,AF08574,0,,,,,,,,,,,,C01,Strain A,Process A
345,AF08574,24,42.62551676802503,16.63992857471209,0.0,216.05025387965114,133.32468239197993,0.0,38.11198085033661,0.0,,,17.749778391332754,C01,Strain A,Process A
346,AF08574,40,,23.05916151949025,,,429.2853166561815,,431.3179266383318,,19.161902551454354,51.409843204396964,228.89369810854657,C01,Strain A,Process A
347,AF08574,45,265.583648581781,27.94726663458658,0.0,479.50148630973234,544.7908631188834,0.0,581.6546239487081,105.12711666082944,75.08913858118044,108.8885193941024,309.2542731955861,C01,Strain A,Process A
348,AF08574,51,371.8623031264893,28.420423553681733,0.0,219.26129903762018,676.7553329399923,0.0,697.086973495524,184.1149619034368,185.34356715911443,220.40316296387422,55.83583456885712,C01,Strain A,Process A
349,AF08574,64,587.5978524340828,,0.0,41.52713054231943,843.6099743708652,0.0,761.7179553013355,298.2607411624663,325.5767397381414,475.821899444469,70.19890878190084,C01,Strain A,Process A
350,AF08574,69,,,,,888.5587401374943,,791.2127810217196,,382.4780646023718,581.9749892284626,149.32909421739953,C01,Strain A,Process A
351,AF08574,75,719.408359043469,55.96308418876717,37.023957014265335,91.15941734208224,875.1979391573249,,807.2300194876192,583.4485052702955,431.9307703720461,693.2097006221412,0.0,C01,Strain A,Process A
352,AF08574,88,,73.7103872895002,,,874.4547359096646,,817.6610220468335,,457.78150243334915,854.0890367251102,0.0,C01,Strain A,Process A
353,AF08574,93,847.2717612640038,77.51858323163626,296.3417633245107,511.5060469073559,868.8863200286385,0.0,812.1808342942423,908.2318748797238,443.1009667292937,874.7707008116704,0.0,C01,Strain A,Process A
354,AF08694,0,,,,,,,,,,,,C01,Strain A,Process A
355,AF08694,24,14.916812034395715,17.502821534107632,0.0,223.55392497518355,128.56603756653658,0.0,41.639645297810716,0.0,,2.711845017777904,0.0,C01,Strain A,Process A
356,AF08694,40,,47.31957188500409,,,409.7703825653941,,445.9267479256206,,25.849354167248137,60.79142513987247,180.20544683770652,C01,Strain A,Process A
357,AF08694,45,323.12504133004063,61.00257723154471,0.0,578.6367961914693,529.1194659961279,0.2530624388214462,616.752955283359,120.36997885271586,81.45445972010243,119.98113743810173,276.4794533521939,C01,Strain A,Process A
358,AF08694,51,413.19838647521453,15.328016548564054,0.0,261.2566039129528,681.3997603417902,0.0,694.6186326631539,200.00113012962908,227.9909041364732,236.00745550590443,294.96722461276863,C01,Strain A,Process A
359,AF08694,64,630.3684587372276,34.99034809237584,7.947635414830037,60.5554872611751,814.7707719539004,2.2005880274892373,783.238701203933,334.9675221001647,376.0609857671476,501.59263018491976,144.1949091328085,C01,Strain A,Process A
360,AF08694,69,,44.91815758707886,,,858.3984691102746,,800.9835922900984,,433.8381106692775,605.0548194505451,214.70975265810375,C01,Strain A,Process A
361,AF08694,75,779.6957196899734,54.36363926893202,66.46889632022291,90.5566059409688,875.458589093212,61.06721554780785,783.6765930499407,464.58733476518626,456.6632047935436,686.7370594357941,208.24240212883984,C01,Strain A,Process A
362,AF08694,88,,66.19441085782087,,,889.9508921804057,,838.5293002966597,,516.0045773111675,880.3183138309337,189.9379713957876,C01,Strain A,Process A
363,AF08694,93,861.8850374991734,63.5830889487661,263.6153151216924,380.5406988019778,860.7111804496844,0.0,816.2351863907267,636.2363271639983,486.664042106562,878.1810511706955,148.99509907685973,C01,Strain A,Process A
364,AF08751,0,,,,,,,,,,,,C01,Strain A,Process A
365,AF08751,24,13.730951126799425,5.169923948263057,0.0,306.6006330383551,137.54425648748492,0.0,31.45312129818611,0.0,,1.2894595144588852,0.0,C01,Strain A,Process A
366,AF08751,40,,6.736218507473709,,,454.4285651562345,,440.1003601843606,,34.00143665286324,56.844270747220605,0.0,C01,Strain A,Process A
367,AF08751,45,197.43407145935518,5.4595369399205,0.0,565.8843520604851,583.8894431487975,27.231258859263924,591.4573587612524,94.6072623622588,109.67866276704044,132.4452708261886,24.778867065787768,C01,Strain A,Process A
368,AF08751,51,227.07038990475277,5.837432494635395,4.827681929064343,144.41115960705972,736.812020214872,37.53331737161056,720.2575157631023,117.09183529320201,237.8930854103348,258.1394617568884,0.0,C01,Strain A,Process A
369,AF08751,64,411.1161505257181,7.1651460489783165,35.167329577345505,63.07769686132706,858.734561066213,6.2238279391677045,769.7080154874441,235.2009258533678,384.48062354847383,524.7328678016045,67.69108864739495,C01,Strain A,Process A
370,AF08751,69,,34.2789367798762,,,868.9195863059593,,786.9581722227477,,442.84654108930016,630.7340846279512,138.72226836493175,C01,Strain A,Process A
371,AF08751,75,566.6529849980503,70.4541225465891,130.91855961500167,121.2178051716549,856.7267585538078,0.0,819.1634370164592,447.3331339614082,513.6788742987504,763.5689348531289,265.6992555432719,C01,Strain A,Process A
372,AF08751,88,,34.91374388066245,,,854.5105130089413,,805.8138538759584,,522.7506760935381,886.2012213260662,203.77902244281492,C01,Strain A,Process A
373,AF08751,93,679.2573362247259,26.455608183580573,522.4911692504187,557.3729592196909,859.491000318241,0.0,824.3352867236365,724.432816192412,547.8269376818769,932.813959520299,225.415884507732,C01,Strain A,Process A
374,AF08980,0,,,,,,,,,,,,C01,Strain A,Process A
375,AF08980,24,0.417567798368689,,67.07874116962742,266.4662558655606,137.16820654063727,0.0,18.51628292913581,0.0,40.89005198685565,0.7844484498749249,82.97308704037752,C01,Strain A,Process A
376,AF08980,40,,,,,516.1868000821722,,460.13664268702274,,75.8588584044927,58.456332348913236,235.79127278663023,C01,Strain A,Process A
377,AF08980,45,269.37269549394244,,69.80669919100144,473.83344921571387,565.9363255249455,0.0,595.3534692586188,120.57736830124992,,130.41013901487594,4.305211109806604,C01,Strain A,Process A
378,AF08980,51,404.63569136891937,,72.88671698068137,107.03985313120023,732.5691276768057,0.0,693.2456103267149,170.96643674925676,222.66836675485385,252.9002905291043,147.0963045145319,C01,Strain A,Process A
379,AF08980,64,580.1221316951816,0.0,90.89282634716018,25.711567476166206,828.5797382732367,0.0,754.3401453010961,292.40811966153683,318.5845590665576,529.8528737409962,256.1821682165816,C01,Strain A,Process A
380,AF08980,69,,14.524076723984868,,,885.2076914966204,,791.8912214220744,,427.0401866179752,651.3010861175248,289.9230709134642,C01,Strain A,Process A
381,AF08980,75,490.4905562282376,0.0,132.66282832144546,68.56395889657612,871.0659983072015,0.0,804.0994665730739,302.83495149771494,503.2787121244394,762.0754679017099,318.92507030155804,C01,Strain A,Process A
382,AF08980,88,,0.0,,,902.3776735206521,,829.8947440457011,,512.1221478107202,934.95440229922,310.550907580784,C01,Strain A,Process A
383,AF08980,93,670.2129551720128,0.0,322.5941180050778,435.2971010730465,890.1194990060178,0.0,820.3087546011745,541.0111248468062,461.0874492654414,940.8094317445925,265.7167572814432,C01,Strain A,Process A
384,AF09214,0,,,,,,,,,,,,C02,Strain A,Process A
385,AF09214,24,25.120615310243238,,36.665853146107786,288.44810565761156,133.7550704632954,0.0,8.680010418853016,0.0,12.439135129100444,0.48548434827316433,27.648235139562182,C02,Strain A,Process A
386,AF09214,40,,0.029774810065125012,,,433.22092878292534,,407.56038787788026,,54.59390465501969,42.06186056023646,175.64472955450003,C02,Strain A,Process A
387,AF09214,45,199.11372430981683,,44.055834393111745,718.3870219346287,556.2238224362774,0.0,574.9512127661447,101.8214810988485,52.1015381587046,101.4854334366535,201.56891516719833,C02,Strain A,Process A
388,AF09214,51,213.76308594596196,437.0683205109047,38.836357564845436,348.5149064825918,699.5414189188973,0.0,700.3922690722102,146.82302969628833,200.1728096552474,222.0176230289097,182.4649736099103,C02,Strain A,Process A
389,AF09214,64,368.73322570420686,857.825702035408,62.3175497677636,13.597184162229862,824.7839534759254,0.0,784.9435424372999,265.8719723054271,359.0174352073966,507.23423502973253,167.7374136970087,C02,Strain A,Process A
390,AF09214,69,,1000.0,,,855.7317827872334,,817.758875458134,,425.1155418516957,630.5071816739094,223.10792462119213,C02,Strain A,Process A
391,AF09214,75,486.4165543629701,49.57443276093854,110.23445859553335,75.0339603471131,862.2641515480838,0.0,826.8700037328852,414.249143473688,413.2730272097352,726.1138239372765,257.0727753697733,C02,Strain A,Process A
392,AF09214,88,,75.69435277533756,,,833.2463431932487,,845.6316751975883,,414.6434588960101,896.454652116861,347.2506471496826,C02,Strain A,Process A
393,AF09214,93,539.5381410716851,88.24464894914284,415.09197859278754,744.4960329687603,868.2652213249016,0.0,832.8517568549148,727.1151682054021,,915.3033938731835,336.21467518563406,C02,Strain A,Process A
394,AF10299,0,,,,,,,,,,,,B19,Strain A,Process B
395,AF10299,24,22.47602629616708,0.0,0.579935180949914,45.810104075283284,131.2803574810826,0.0,0.0,0.0,15.799657436147536,10.03123857330603,0.0,B19,Strain A,Process B
396,AF10299,40,,38.6300903064295,,,458.80894548785255,,339.8773912749173,,208.49897686225026,132.26850080853777,310.6368450432764,B19,Strain A,Process B
397,AF10299,45,414.141167456783,55.26961823149874,0.0,25.12348744054449,600.5614245145543,0.0,490.5104258575997,108.42819758717324,358.51926334082015,227.7301415482714,427.28394409744055,B19,Strain A,Process B
398,AF10299,51,421.6233299813245,112.82078388531843,2.6424925192200255,9.294774980324974,720.0269399159114,0.0,583.4211799016309,181.77419690163234,494.7484902658689,344.8634975664514,465.3598702165371,B19,Strain A,Process B
399,AF10299,64,582.7398909571011,170.33820593588453,29.569847686874127,34.225719846063484,883.0857004041627,,791.9163883326204,508.8588835918505,927.0697422985564,658.4267810217532,621.3514222453639,B19,Strain A,Process B
400,AF10299,69,,185.54176336732388,,,921.9092407501003,,822.1049033696014,,987.4784979485831,759.5986458400794,637.2620734715113,B19,Strain A,Process B
401,AF10299,75,649.4597451105137,121.24132411942246,106.26610289651722,180.06868253836,906.4908339868545,0.0,843.6019452658128,778.5032285991031,884.8951375617152,873.1899143397882,705.9050690009301,B19,Strain A,Process B
402,AF10299,88,,0.0,,,947.7546384503685,,881.7057760043303,,896.1225649982592,999.4185732543164,752.6199578299766,B19,Strain A,Process B
403,AF10299,93,617.6056281824132,140.90261256837462,266.65980422062745,910.5920004700715,916.8067450421869,0.0,878.2698232501839,1000.0,857.8801290931019,1000.0,821.4320786347422,B19,Strain A,Process B
404,AF10300,0,,,,,,,,,,,,B20,Strain A,Process B
405,AF10300,24,22.698052414472468,0.0,0.0,50.83956294054708,135.49769459570416,0.0,0.0,0.0,17.306198907379958,10.584421704185182,0.0,B20,Strain A,Process B
406,AF10300,40,,42.734991910391685,,,458.11455200932494,,336.7412966810548,,214.94882842281075,129.9079224870145,333.58463530698526,B20,Strain A,Process B
407,AF10300,45,394.49204524983867,56.9708515904221,0.6541015943213451,81.99977602615083,612.0975157013304,0.0,496.56139418237734,107.61355537182064,363.7369720704694,220.82744132138632,448.91552508924354,B20,Strain A,Process B
408,AF10300,51,434.36456630250626,114.4127453258596,3.712640510995466,14.349487997327065,741.5462793848111,0.0,608.1247217537692,201.84675975309867,514.8165035864907,334.95631334250294,458.669623485674,B20,Strain A,Process B
409,AF10300,64,544.1298800801745,175.8619039873824,26.683479357860833,38.98624356900366,879.3143044671997,0.0,817.0407134905922,500.0750043579291,938.4854035775301,640.592705170335,578.0985168913596,B20,Strain A,Process B
410,AF10300,69,,199.4188846373167,,,945.314342284355,,859.8483265926099,,1000.0,740.6613362924091,642.1043374195455,B20,Strain A,Process B
411,AF10300,75,636.5257796840903,124.88797625117611,126.45645464322287,190.5148472478723,941.3210109230687,0.0,886.1522112106313,728.5052809571558,900.2907092041265,851.7712354579785,723.9161906790368,B20,Strain A,Process B
412,AF10300,88,,148.11418430474,,,957.4050637170994,,922.2333785883148,,890.9689180593729,959.2684454982493,869.1852002508728,B20,Strain A,Process B
413,AF10300,93,646.7435918484618,195.4521860733153,187.41760465325714,847.0009717229747,929.8958393757991,0.0,927.3637090918379,969.7462165978727,840.6231959209636,959.9333132084328,1000.0,B20,Strain A,Process B
414,AF10476,0,,,,,,,,,,,,C01,Strain A,Process A
